"","Dose","Brodie15.43_M1","Brodie15.43_M2","Brodie15.44_M2","Brodie15.46_M3","Brodie15.47_M1","Brodie15.48_M2","Brodie15.57_M1","Brodie15.57_M2","Brodie15.58_M1","Brodie15.59_M2","Brodie15.60_M1","Brodie15.60_M2","CRF2352_M1","CRF2352_M2","CRF2353b_M1","CRF2353b_M2","CRF2353b_M3","CRF2385_M2","CRF2386_M1","CRF2387_M1","CRF2387_M2","CRF2387_M3","CRF2387_M4","CRF2387_M5","CRF2390_M1","CRF2390_M2","CRF2390_M4","CRF2390_M5","CRF2391_M2","CRF2399_M3","CRF2399_M4","CRF2399a_M2","CRF2399a_M3","CRF2405_M1","CRF2405_M2","CRF2405_M3","CRF2406_M1","CRF2406_M2","CRF2409_M2","CRF2410_M2","CRF2411_M2","CRF2412_M2","CRF2412_M3","CRF2413_M1","CRF2413_M2","CRF2413_M3","CRF2415_M1","CRF2416_M2","CRF2416_M3","CRF2417_M1","CRF2417_M2","CRF2417_M3","CRF2436_M1","CRF2436_M2","CRF2436_M3","CRF2436A_M1","CRF2436B_M1","CRF2436B_M2","CRF2437_M1","CRF2437_M2","CRF2437_M3","CRF2437_M4","CRF2439_M1","CRF2439_M2","CRF2439_M3","CRF2441A_M1","CRF2441A_M2","CRF2449_M2","CRF2449_M3","CRF2453_M2","CRF2455_M1","CRF2456_M1","CRF2456_M2","CRF2456_M3","CRF2457_M1","CRF2458C_M2","CRF2458D_M1","CRF2458D_M2","CRF2459_M1","CRF2459_M2","CRF2465_M1","CRF2465_M2","CRF2510_M2","CRF2511_M1","CRF2511_M2","CRF2512_M1","CRF2512_M2","CRF2513_M1","CRF2513_M2","CRF2513B_M1","CRF2514_M1","CRF2515_M1","CRF2521_M1","CRF2521_M2","CRF2523D_M1","CRF2523G_M1","CRF2537_M1","CRF2537_M2","CRF2588_M1","CRF2588_M2","CRF2588_M3","CRF2630_M2","CRF2631_M1","CRF2633_M1","CRF2633_M2","CRF2633_M3","CRF2669_M1","CRF2670_M1","CRF2670_M2","CRF2671_M1","CRF2671_M2","CRF2672_M1","CRF2673_M1","CRF2673_M2","CRF2674_M1","CRF2674_M2","CRF2675_M1","CRF2676_M1","CRF2676_M2","CRF2677_M1","CRF2678_M2","CRF2679_M1","CRF2680_M1","CRF2681_M2","CRF2716_M1","CRF2718_M1","CRF2718_M2","CRF2719_M1","CRF2719_M2","CRF2720_M1","CRF2720_M2","CRF2722_M2","CRF2939_M2","CRF2940_M2","CRF2941_M1","CRF2941_M2","CRF3012_M1","CRF3041_M2","CRF3051_M2","CRF3052_M2","CRF3056_M2","CRF3058_M2","CRF3059_M2","CRF3060_M2","CRF3061_M2","CRF3064_M2","CRF3064_M3","CRF3065_M2","CRF3066_M2","CRF3069_M4","CRF3070_M2","CRF3070_M3","CRF3074_M2","CRF3106_M2","CRF3107_M1","CRF3109_M1","CRF3110_M2","CRF3111_M2","CRF3112_M2","CRF3188_M1","CRF3188_M3","CRF3190_M1","CRF3190_M2","CRF3215_M1","CRF3215_M3","CRF3215_M6","CRF3275_M1","CRF3275_M3","CRF3275_M6","CRF3275_M7","CRF3311_M2","CRF3311_M4","CRF3354_M1","CRF3354_M3","CRF3355_M2","CRF3359_M3","CRF3363_M3","CRF3605_M4","CRF3606_M2","CRF3607_M2","CRF3608_M4","CRF3609_M4","CRF3610_M2","CRF3611_M4","CRF3613_M2","CRF3614_M4","CRF3615_M4","CRF3617_M3","CRF3618_M3","CRF3619_M4","CRF3620_M3","CRF3621_M3","EJE125_M2","EJE126_M2","EJE133_M2","EJE182_M2","EJE186_M2","EJE190_M2","EJE191_M4","EJE221_M2","HAM001_M1","HAM001_M2","JSR001_M1","JSR001_M3","JSR002_M3","JSR012_M4","JSR013_M4","JSR018_M3","JSR022_M2","JSR028_M3","JSR037_M3","MTJH1703_M2","MTJH1704_M2","MTJH1705_M2","MTJH1706_M3","MTJH381_M1","MTJH381_M3","MTJH384_M1","MTJH384_M3","MTJH390_M2","MTJH390_M6","MTJH394_M1","MTJH394_M5","MTJH399_M2","MTJH402_M3","MTJH411_M1","MTJH411_M3","MTJH412_M1","MTJH412_M3","MTJH418_M1","MTJH418_M3","MTJH422_M13","MTJH422_M3","MTJH424_M1","MTJH424_M3","MTJH425_M1","MTJH425_M5","MTJH426_M1","MTJH426_M3","MTJH426_M7","MTJH427_M1","MTJH427_M3","MTJH429_M1","MTJH429_M3","MTJH430_M2","MTJH475_M1","MTJH475_M3","MTJH476_M1","MTJH476_M4","MTJH476_M7","MTJH477_M2","MTJH477_M4","MTJH481_M1","MTJH481_M2","MTJH481_M6","REdC1_M2","REdC10_M2","REdC11_M2","REdC2_M2","REdC3_M2","REdC4_M2","REdC5_M2","REdC6_M2","REdC7_M2","REdC8_M2","REdC9_M2","VLT095_M5","VLT096_M5","VLT097_M2","VLT097_M5","Wills06_M3"
"1",0,0.079862644472776,0.199196910645883,0.122086570362913,0.47938210087788,0.0873930190161611,0.124104102427023,0.078544627587057,0.287982950017761,0.0781209752496894,0.227592072697822,0.0766477570297608,0.165122698578659,NA,NA,NA,NA,NA,NA,0.588696718355725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77388980261087,1.59530847946706,0.0330813232428096,0.0227051169403598,0.264053803389282,1.94345448996805,3.47867425347441,0.107978910235715,0.230249552355235,0.302899396778651,1.98353877583674,8.90063739267895,NA,NA,0.106872466092565,0.0947396361974699,2.95649985798832,0.345138997118331,0.060503025199583,NA,NA,NA,NA,NA,NA,NA,NA,0.177942246323387,0.193879722237255,NA,NA,NA,NA,NA,NA,NA,0.285797120070953,0.0927550347016061,NA,NA,NA,2.97946646756975,NA,NA,NA,0.689693103837633,0.181587835821633,0.251616938281939,4.78054062273168,NA,NA,NA,NA,0.407976458702305,0.0352886395021736,0.0459847424250819,0.491153124111251,0.21476788125561,0.100994448907039,0.132665631523341,3.28411897398571,2.62363450473387,0.11199700795302,0.235082822938263,0.797091529639352,0.435941618708127,0.188171059453237,1.93929732563201,1.0312770416558,0.17174320026533,0.435871461162111,0.549086257402104,0.623792102339228,0.0920488581052056,0.0461576552458793,3.75240364012329,0.149293863154827,0.0913150934208543,0.059252145795608,0.136820911339107,0.00928922289978125,0.0724153572129605,0.0616124305421971,0.0118610797170025,0.0675471283384814,0.055579960070108,0.576611865619854,0.509570121262665,0.0353964089396005,0.133232384114391,0.150582514305584,14.3377387989129,0.454363665509934,0.0446761589150986,0.0369431527784886,0.143874811629759,NA,0.0453384242728804,0.0792853060891997,0.0980559617525163,0.309017627583113,0.146627677842731,0.101639759284264,5.36885980615939,NA,0.0363688944255091,0.232479210815896,6.26011078088066,0.122874187040229,0.381066413426371,NA,0.216001232642731,0.193914802262265,0.253734231059141,0.425596364670938,0.0419426211928404,0.123367657074365,0.0774107520831191,NA,0.101171433649253,0.27814347769225,0.155654642089098,0.261886426792225,0.264718517112182,0.0484409842968928,0.0342379392096648,0.0252353830756738,1.57294366391133,0.176381651084403,0.374046917819278,0.198211524552859,0.299974451010172,0.686615173505401,0.67021289335564,0.728207356646162,0.16223209497615,0.226898442170477,0.181682337147444,0.303032146444091,0.301855177153518,11.5739004788381,0.350703119109513,0.317453455824861,0.0417516889987183,0.463258972607407,0.604946589075805,0.128065789892777,0.290091041823014,0.329409128796511,0.271688317037884,0.0301973020102023,0.240275793194048,0.0796557547126866,0.177454242273659,0.191542890238948,0.573253998473532,0.181960349659598,0.16933172371015,0.258412965318747,0.349062306265899,0.126266161710225,0.32884849875973,0.267740436706872,11.82411348,0.159194761245797,0.336333920597255,0.0452068953030892,0.505826390900473,0.13538992603876,0.122478724226206,0.225909906002154,0.0776757319321726,0.187732787597156,0.200760263717626,0.403649338982456,0.438175467581465,0.231317356284105,0.101727041376682,0.202401369280675,0.274487521915985,0.209433524218418,0.120926905445009,0.210568093441234,0.0616331544066835,0.0393827592885142,0.154980121183657,0.22806370595565,0.454232251929626,0.589025507609454,0.283253357236913,0.274273353607796,0.0687182162596749,0.48966430160951,0.0815947216645697,0.064628764678067,0.280647048637592,0.117579530309966,0.173414415136496,0.185076720242423,0.230067202817168,0.0684476202043978,0.109204379668866,14.5846742246694,0.554952964918337,0.156068976962893,0.217931924852468,0.247571225947846,0.110378811917688,0.182318425438911,0.102459492388577,0.114394901019575,0.290981306746674,0.324933738907239,0.562771019159829,0.449857444634119,0.0482202051839471,0.555168759324793,2.45104314800107,0.12751348504694,1.2563978058555,0.960501607335456,0.111320087471748,0.294994877158321,0.504012398520274,0.501691731287706,0.265582502389553,0.0607619699807303,NA,0.0304407411588471,0.0918444221835161,0.0598059003903521,0.22377692509256,0.112236033244678,0.1044550514551,0.279456598794663,0.069620125480333,0.118704151084906,0.803446628094928,0.448004131160711,0.568040308354667,0.46411406035724,22.242621600241
"2",1,NA,0.17422900096147,0.101932588374466,0.219328314927559,0.0334379259350412,0.0995956312763051,NA,0.230104505902892,0.0657372620354795,0.195327065223969,NA,0.145155642335373,0.0690884925045085,0.0331585597856324,1.38379236766023,4.82791891273835,NA,0.322183308790085,0.22597613466951,0.0387514581228689,0.186847669079744,2.54503800978049,0.154165761472498,0.286934667109233,0.0903867264861512,NA,0.0361742852163801,0.0294201254826463,4.91124021300535,NA,1.29810637561415,0.0474235678238992,0.0203193757513563,0.1816689593208,1.83613596934936,2.31438354537965,NA,NA,0.241092536245559,NA,NA,0.503803651210446,0.0540808077811597,0.080956139767474,0.0506533724341374,1.38267031662556,0.33514058554728,NA,NA,0.0462658747885772,0.132043675794768,0.11153531776622,0.170814764971089,NA,NA,0.140423833664499,0.174714636173978,NA,0.0999675025250197,0.112631454338312,0.0682661575678506,0.155075865777757,NA,NA,NA,0.218306082064553,0.0663100269029201,6.51876748446327,3.55122107232912,0.134265411557726,3.28865730961218,0.253789420609127,0.70160350081802,0.223026092577228,0.418337807848264,0.0945964535206978,0.194494801696639,2.49037710469905,0.0588225986971471,0.0525582587148915,3.87097996369172,0.171737522345022,0.477240509215954,0.0286748304336669,0.046676357671666,0.326772294721092,0.140569527995756,0.0580746700423375,0.0744240375450155,2.12109538823699,NA,0.0697837832337523,0.164979950961405,0.583362191034533,0.359719697467936,0.104688966186787,1.74294228551907,0.699199892188675,NA,0.408425749194927,0.52868238332889,0.508601470272797,0.0746634763515617,NA,2.3243120876119,0.1295966840434,0.0588924808475698,NA,NA,0.00455191846225459,0.0607454755464936,0.0382686402106336,NA,0.0475776741956172,NA,NA,0.327832451072247,0.0366662437228229,0.0892624497052443,0.17660098405658,12.7462194772663,0.291229412129539,0.050699116511312,0.0354485919145572,0.0706554755428581,0.107371695677154,NA,0.0508071154039032,0.0657371819771339,0.292777709411061,0.140338039730895,0.0907213798118369,2.92640425305989,0.20928109132638,0.0356376315366811,0.256343434092162,6.52087071418168,0.133783177738257,0.375088469853454,0.30348099426908,0.193012075284009,NA,NA,0.280936900716339,NA,0.114140902521346,0.0793926557203118,0.103124421530609,0.0978955175969669,NA,NA,NA,0.285805100899972,0.048680154009045,0.0365832819824417,0.0164067875973441,NA,0.178757571682568,0.40494020075891,NA,0.322786368950101,NA,0.724338316747344,NA,NA,0.253238685465391,NA,0.240550721048159,NA,NA,NA,0.479325351884144,NA,0.390309135015322,0.57642384798812,0.129739541759133,0.277391628935451,0.294319436782417,0.206519253580452,0.0268867593731569,0.197703995952635,0.048205379914721,0.149865920339358,0.179112656698175,0.398791258542142,0.143293070325957,0.172170550472712,0.2416305736574,0.274671342758844,0.103431928475296,0.315801430323992,0.253908884161854,10.9678501493437,0.148714858543228,0.344364285060634,NA,NA,0.138027354225951,0.114614432417937,0.209327408927739,NA,0.192923950929903,NA,0.408418134605963,0.554382044501228,0.241882332910412,0.109418280060797,0.226045654989871,0.245514913489511,0.22763071154974,0.115584397783515,0.206123078308006,0.0687844457198438,0.0688835919809283,0.150193053440856,NA,0.432433238917898,NA,0.283803207991238,NA,0.0870866970941228,NA,0.0756807698691601,0.0565263527375131,0.247038620709624,NA,0.170507296167558,NA,NA,NA,0.106144607355765,NA,0.619379620817515,NA,0.250029795464973,NA,0.119761904066046,NA,NA,NA,NA,0.344060370951944,NA,0.360126233029691,0.0509674286067942,NA,3.0082114951123,NA,NA,0.969913825904324,NA,0.314927443063798,NA,NA,0.256650810819819,0.0786948306422992,0.66752919121686,0.037625358877606,0.101870039377357,0.0541327147262284,0.190943947997832,0.111600984144504,0.0999687958704643,0.272620361465221,0.0713615601424649,0.125025429428403,0.773994557695753,0.471062224550109,0.671918765815009,NA,22.8704543644433
"3",3,NA,0.173003034666342,0.108911315745985,0.27306495811118,0.0261583032541316,0.0897120971903909,NA,0.218597268872027,0.0638505257615676,0.184548526508212,NA,0.114586359195964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861002806939901,NA,0.0198357995371338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202555929264595,NA,5.332553493152,NA,NA,NA,NA,0.500985494117659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619478581692604,0.527584666986107,0.472100170317038,0.0495225499762404,NA,1.74642336353736,0.135164002487649,0.0471352830585162,NA,NA,NA,0.0532238468995726,0.0385494606477772,NA,0.0390959838981986,NA,NA,0.299026057939249,NA,0.0621594678908214,0.177747372021127,12.3879382094331,0.205966498926941,0.0382599640888957,0.0333748262789094,0.0845821249189031,0.0655262074232276,NA,0.0397669344547474,0.0609983377194463,0.249038872410777,0.153486586037536,0.0836085201611424,2.91806551685111,0.225312981408638,0.0197341441524731,0.284152707487776,6.86289130507881,0.133695972462795,0.382147433847377,0.290983041483596,0.183955584569487,NA,NA,0.297189219203322,NA,0.11352878195697,0.0892564922346641,0.0979908541053049,0.098801471381137,NA,NA,NA,0.281355201212615,NA,NA,NA,NA,0.182792604228789,NA,NA,0.315431967262384,NA,0.748918066401294,NA,NA,0.289235826693746,NA,0.22425355728411,NA,NA,NA,0.58048040961356,NA,0.362440544789156,0.54407692986806,0.123182693093482,0.277462095806748,0.226295422733259,0.198472794079285,0.0229072423765883,0.186854709520989,0.0384828050782675,0.129497367622246,0.175360221701076,0.422128176968947,0.123943044259538,0.142209259520221,0.216739827387241,0.235456573272521,0.0937067037989323,0.274645514468583,0.234155651401195,9.80520238848366,0.154629753819422,0.339852305148105,NA,NA,0.162218365095742,0.115656757128612,0.203219494643416,NA,0.193493862430229,NA,0.394297470646813,0.497658872940051,0.244535093526266,0.108295769876868,0.2397016489034,0.23031740351407,0.236043835748095,0.115396743626567,0.195552743954364,0.0681095196677855,0.0680096807519096,0.155202160293015,NA,0.426348743599823,NA,0.261836840663734,NA,0.0738604443406249,NA,0.0774906083778355,0.0512295369231549,0.243707009101846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131080721389286,NA,NA,NA,NA,NA,NA,NA,0.0531683838409352,NA,NA,NA,NA,1.01469302098249,NA,NA,NA,NA,0.263234097747148,0.0855271092430433,0.721737045871186,0.0365251514400331,0.0947612439821525,0.0574189088823579,0.149260367484423,0.113945800534752,0.0970226241448952,0.27574722075322,0.0687250424996725,0.123512191845501,0.740592366629062,0.5264465423371,0.772972810357569,NA,22.7987478596323
